"ID","condition","correct","rt"
4,1,1,589.690441761213
4,1,1,955.610821562267
4,1,1,466.790665137708
4,1,1,645.397083369459
4,1,1,433.649621103652
4,1,1,554.270214314929
4,1,1,607.899973446876
4,1,1,674.669640765263
4,1,1,499.212951461833
4,1,1,702.568073636132
4,1,1,575.512097436094
4,1,1,646.896829469228
4,1,1,490.687617626483
4,1,1,598.109506956314
4,1,1,597.075705459611
4,1,1,670.287430595703
4,1,1,491.747166809416
4,1,1,525.209667226765
4,1,0,665.792954789511
4,1,1,538.50757737759
4,1,1,498.315599602613
4,1,1,559.604301100062
4,1,1,585.600490061186
4,1,1,591.38279491268
4,1,1,575.436416269677
4,1,1,413.582349345954
4,1,1,551.434449783009
4,1,1,417.99503672644
4,1,1,646.746229406762
4,1,0,1024.08328903567
4,1,1,563.065326614392
4,1,1,513.38040411159
4,1,1,560.239994066583
4,1,0,983.178111316431
4,1,1,518.931957120638
4,1,1,519.377180749956
4,1,1,618.126121693788
4,1,1,374.525717159086
4,1,1,641.062547532969
4,1,1,414.331527285367
4,1,1,457.153386261688
4,1,1,512.895757962652
4,1,1,562.741033697975
4,1,1,657.116499773259
4,1,0,535.765340768528
4,1,1,1057.96862679488
4,1,1,748.88414731149
4,1,1,440.747831563512
4,1,1,549.18275004306
4,1,1,453.522161618314
4,1,1,566.587338533119
4,1,1,556.405717263984
4,1,1,575.353283717325
4,1,1,557.308456105652
4,1,1,625.314710581301
4,1,1,666.543263420489
4,1,1,504.668762417876
4,1,1,471.020559274334
4,1,1,599.714995842918
4,1,1,516.150291746812
4,1,1,567.147378412725
4,1,1,723.368373564574
4,1,1,435.845556770759
4,1,1,486.487730867024
4,1,1,665.049359255393
4,1,1,518.860604906955
4,1,1,425.409329555102
4,1,1,443.649045403274
4,1,1,831.593181583
4,1,1,662.522213029383
4,1,1,418.001229056889
4,1,1,775.648504810526
4,1,1,695.173380480437
4,1,1,613.292404417717
4,1,1,752.684347326599
4,1,1,476.656939570848
4,1,1,707.863574685819
4,1,1,865.191665130804
4,1,1,789.650445822406
4,1,0,619.315588279047
4,1,1,516.554360351396
4,1,1,614.974802590454
4,1,1,548.988250998554
4,1,1,544.489448827707
4,1,1,441.993133382784
4,1,1,450.749431637581
4,1,1,439.916094133131
4,1,1,405.498522637757
4,1,1,526.347203917425
4,1,1,615.63487154899
4,1,1,657.091774043131
4,1,1,516.964428504277
4,1,1,996.03522622427
4,1,1,483.511545404625
4,1,1,658.495510826989
4,1,1,692.388007424621
4,1,1,537.46164329965
4,1,1,536.558868332767
4,1,0,552.287361680717
4,1,1,584.042144794922
4,1,1,624.666959635484
4,1,1,527.091046045063
4,1,1,662.824540778169
4,1,1,432.322975353891
4,1,1,758.231258988376
4,1,1,637.568035266077
4,1,1,472.230435684266
4,1,1,643.941308461367
4,1,1,606.334284269019
4,1,1,588.642852816508
4,1,1,559.081915036679
4,1,1,505.998862828136
4,1,1,503.150926555805
4,1,1,446.881128144738
4,1,1,518.84681596097
4,1,1,454.499640877075
4,1,1,491.546201620331
4,1,1,450.654421108498
4,1,1,454.48530727897
4,1,1,531.743858765177
4,1,1,479.94120867874
4,1,1,717.553495522933
4,1,1,520.127583564818
4,1,1,456.029702577178
4,1,1,924.515383179842
4,1,1,658.911693051432
4,1,1,728.75205942887
4,1,1,467.480575452411
4,1,1,793.301302724558
4,1,1,428.945295114997
4,1,1,596.691540234885
4,1,1,450.971731429107
4,1,1,525.428804844786
4,1,1,661.227716367825
4,1,1,790.701248168603
4,1,1,630.273182697909
4,1,1,564.597025592098
4,1,1,629.361427881827
4,1,1,629.913222431811
4,1,1,763.484909053057
4,1,1,445.883401877118
4,1,1,489.174744148694
4,1,1,699.034120034177
4,1,1,530.980111140933
4,1,1,680.422707516685
4,1,1,556.335747902593
4,1,1,656.947692649472
4,1,1,537.22482390027
4,1,1,816.386492698006
4,1,1,503.398700187557
4,1,1,507.621677373205
4,1,1,534.274199623324
4,1,1,491.979477279474
4,1,1,655.350087943854
4,1,1,633.344921239664
4,1,1,404.04800878609
4,1,1,627.41995652574
4,1,1,533.734327658111
4,1,1,527.143781393221
4,1,1,738.240324253378
4,1,1,473.998430297298
4,1,1,563.520157934687
4,1,1,703.479437245661
4,1,1,433.049094475753
4,1,1,853.471585916521
4,1,1,430.330174156319
4,1,1,650.206361482523
4,1,1,553.114485686282
4,1,1,994.796710946142
4,1,0,474.486430267738
4,1,1,516.125104002713
4,1,1,575.455893610519
4,1,1,677.482749862992
4,1,1,893.376305191414
4,1,1,653.662697382046
4,1,1,582.966765967403
4,1,1,434.374743939262
4,1,1,459.291906717942
4,1,1,671.569878898571
4,1,1,442.874820999641
4,1,1,718.99478031871
4,1,1,818.873058324494
4,1,1,497.176724964986
4,1,1,451.914558971419
4,1,1,599.668363364247
4,1,1,469.185884544698
4,1,1,600.751811942314
4,1,1,407.246828267456
4,1,1,478.758311334918
4,1,0,508.853392138311
4,1,1,552.9601589094
4,1,1,560.66615333888
4,1,0,468.039202307789
4,1,1,618.170754129558
4,1,0,475.826944622983
4,1,0,801.780624181273
4,1,1,673.281378471915
4,1,1,465.308635837432
4,1,1,682.378956307418
4,1,1,579.633863188963
4,1,1,458.81775289429
4,1,1,488.282278758806
4,1,1,870.313538045877
4,1,1,546.201008764249
4,1,1,640.635289596697
4,1,1,512.336776497786
4,1,1,680.009885496503
4,1,1,799.301572054605
4,1,1,624.997617383632
4,1,1,655.035573585146
4,1,1,651.643933944157
4,1,1,513.043927354479
4,1,1,607.027654560554
4,1,1,510.954716610688
4,1,1,436.39905129701
4,1,1,403.387497161836
4,1,0,517.469313155571
4,1,1,598.555505744446
4,1,1,590.354888356887
4,1,1,542.474646973594
4,1,1,416.548603845424
4,1,1,575.155218380893
4,1,1,501.028264338095
4,1,1,762.648653100202
4,1,1,796.371307019286
4,1,1,643.839852060576
4,1,1,469.06270466344
4,1,1,678.284596244886
4,1,0,547.844636535603
4,1,1,524.546244054868
4,1,1,566.63634638123
4,1,1,813.852037512852
4,1,1,727.024205745496
4,1,1,595.005158854537
4,1,1,771.342168431361
4,1,1,786.040580204746
4,1,1,504.481105072044
4,1,1,373.798699153062
4,1,1,587.807620953668
4,1,0,775.093559711679
4,1,0,508.967767828918
4,1,1,714.415179503357
4,1,1,645.311803628848
4,1,1,724.52821115879
4,1,1,758.190208942088
4,1,1,744.792481643426
4,1,1,747.29149016044
4,1,1,573.75510528041
4,1,0,486.138005633774
4,1,1,622.496505942675
4,1,1,396.695467649272
4,1,1,462.279336829966
4,1,1,728.487026313076
4,1,1,456.074331793158
4,1,1,664.001525727929
4,1,1,483.40762502746
4,1,1,536.570070774532
4,1,1,583.420294679403
4,1,1,661.740579216364
4,1,1,646.683878368334
4,1,1,506.285881985049
4,1,1,466.67710645967
4,1,1,555.109801354994
4,1,1,395.976845715847
4,1,1,529.812545644725
4,1,1,611.606508872313
4,1,1,550.487065919793
4,1,1,568.462820399359
4,1,1,601.719891825853
4,1,1,715.696086427591
4,1,1,394.970902976967
4,1,1,423.95754467649
4,1,1,525.890607056725
4,1,1,756.44425853609
4,1,1,681.57578741172
4,1,1,671.357050794169
4,1,1,431.554786314939
4,1,1,976.139560628584
4,1,1,494.899992299943
4,1,1,879.387085704888
4,1,1,534.646251779878
4,1,1,499.361766318227
4,1,1,593.467673429922
4,1,1,1111.3941631671
4,1,1,542.452694050104
4,1,1,542.078045900863
4,1,1,630.277480545345
4,1,1,712.979958065297
4,1,1,500.958239029675
4,1,1,633.4995125559
4,1,1,713.932196025003
4,1,1,490.841930566418
4,1,1,540.980757408495
4,1,1,480.034359244332
4,1,1,618.637597466718
4,1,1,545.814044413199
4,1,1,646.221398932545
4,1,1,569.205788276806
4,1,1,519.798720545821
4,1,1,425.841031408209
4,1,1,537.39550866809
4,2,1,415.80632310177
4,2,1,457.170421419372
4,2,1,475.696638160811
4,2,0,426.490841880732
4,2,1,435.352881391378
4,2,1,925.166894941341
4,2,1,690.196451678907
4,2,1,452.075483621246
4,2,1,339.127448462593
4,2,1,523.469999474967
4,2,1,664.236970265594
4,2,1,489.326938998868
4,2,1,644.451569302754
4,2,1,545.911635275432
4,2,1,517.192816128333
4,2,1,554.545147635577
4,2,0,328.014797330417
4,2,1,348.107394787219
4,2,1,544.22113404505
4,2,0,544.863200052338
4,2,1,481.049323940342
4,2,1,620.641747026219
4,2,1,420.644363671922
4,2,1,458.422370914569
4,2,1,661.467227531239
4,2,1,602.863303076109
4,2,1,496.877684766601
4,2,0,346.8192747881
4,2,1,569.436136564187
4,2,1,435.203526814672
4,2,1,615.178215250304
4,2,1,389.272405483153
4,2,0,358.661323360337
4,2,1,487.89101447182
4,2,1,550.825181977575
4,2,1,778.984871702628
4,2,1,823.843622031694
4,2,1,504.40730062118
4,2,1,536.157838044829
4,2,1,458.171901344556
4,2,0,632.929839056176
4,2,1,786.921941281254
4,2,1,1389.48051529605
4,2,1,431.119663313798
4,2,1,419.050209931086
4,2,1,389.460912363559
4,2,1,695.593282139109
4,2,1,342.252133444074
4,2,1,825.827004019325
4,2,0,413.84480080929
4,2,1,390.542468738735
4,2,1,447.769826604189
4,2,1,345.805209851178
4,2,1,778.835056015722
4,2,1,312.457376290561
4,2,1,577.333141975406
4,2,0,681.877680486183
4,2,1,415.985347873734
4,2,1,309.450407347357
4,2,0,435.348451039676
4,2,1,560.390960609725
4,2,1,596.67332136758
4,2,1,726.972145035964
4,2,1,702.253445749172
4,2,1,440.373495452556
4,2,1,469.516464006739
4,2,1,564.258573541215
4,2,1,578.728779723434
4,2,0,477.27700957986
4,2,1,603.167782478248
4,2,1,680.97720151098
4,2,1,443.82376359504
4,2,1,325.55447442703
4,2,1,562.922463849105
4,2,0,531.238917159995
4,2,1,1218.01498911774
4,2,1,688.710821057144
4,2,1,698.722670009741
4,2,1,433.779404338511
4,2,1,446.719733113827
4,2,1,533.966558653441
4,2,1,331.029168663823
4,2,1,323.14131592828
4,2,1,369.759312221047
4,2,1,355.598325654837
4,2,1,368.273149334186
4,2,1,672.17193541514
4,2,1,526.445395641973
4,2,1,518.851931201306
4,2,1,453.39867221639
4,2,1,545.780082797655
4,2,1,743.142338017535
4,2,1,636.19612154262
4,2,1,420.316539425831
4,2,1,805.689845506336
4,2,1,469.173561556059
4,2,1,515.844073517661
4,2,1,417.196667296001
4,2,1,388.086880587869
4,2,1,675.974797714769
4,2,1,496.440411949181
4,2,1,524.383167068773
4,2,1,324.7488173322
4,2,1,996.518337150878
4,2,1,619.165922245538
4,2,1,566.56173145662
4,2,1,484.856274111073
4,2,1,385.158688622813
4,2,1,368.713827759725
4,2,1,512.407463852543
4,2,1,554.22795269029
4,2,1,616.770378250925
4,2,1,474.768451315938
4,2,1,577.543669661197
4,2,1,507.064828134841
4,2,1,417.944477119953
4,2,1,315.94697424395
4,2,1,518.333153553557
4,2,1,396.705025064536
4,2,1,407.314831535014
4,2,1,326.799806913465
4,2,1,737.575174977477
4,2,0,416.879492623366
4,2,0,492.714374074878
4,2,0,784.133524878431
4,2,1,506.575933214596
4,2,1,923.527335566881
4,2,1,609.197906942485
4,2,1,590.565510912273
4,2,1,452.788517755036
4,2,1,695.457143903488
4,2,1,393.470881365271
4,2,1,587.317231520034
4,2,1,445.866039493885
4,2,1,445.957120355462
4,2,1,430.401034795294
4,2,1,665.93060219809
4,2,1,512.045974327636
4,2,1,548.933598662386
4,2,1,580.070983226975
4,2,0,388.867583297525
4,2,1,364.265846179791
4,2,1,370.907485822807
4,2,1,538.391666045569
4,2,1,463.494112954668
4,2,1,595.972108886354
4,2,0,792.761282785726
4,2,1,382.931254445919
4,2,1,379.830646267098
4,2,1,743.773352375105
4,2,1,428.470206556233
4,2,1,416.291326854377
4,2,1,599.260763082787
4,2,1,370.221963036624
4,2,1,799.306660079663
4,2,1,648.60758534754
4,2,1,533.876113948182
4,2,1,490.613536416579
4,2,1,482.747978512487
4,2,1,478.062951879487
4,2,0,583.727624217742
4,2,0,522.393058298474
4,2,1,408.82602583886
4,2,0,376.318979020684
4,2,1,371.399126914066
4,2,1,1271.53526215504
4,2,1,613.858792936809
4,2,1,558.023523351904
4,2,1,435.389633229475
4,2,1,328.055007360019
4,2,1,352.612691242606
4,2,1,647.538399880905
4,2,1,790.925762159768
4,2,1,455.309738747669
4,2,1,408.059629444425
4,2,1,375.16503316512
4,2,1,342.84930182315
4,2,1,432.784181965019
4,2,1,640.455710308664
4,2,1,400.196300682196
4,2,1,362.132934219564
4,2,0,925.159722882263
4,2,1,319.645545552904
4,2,1,480.111045712493
4,2,1,489.256877603444
4,2,1,527.438584027515
4,2,1,734.317978763735
4,2,1,339.752715309373
4,2,1,704.432612052511
4,2,1,704.834445924857
4,2,1,422.882654550537
4,2,1,608.752469655499
4,2,1,769.554715131885
4,2,1,701.704793630278
4,2,1,310.392775237356
4,2,0,433.407920855777
4,2,1,355.526008350994
4,2,0,773.794261804003
4,2,1,652.344207632403
4,2,1,445.17930749814
4,2,1,831.352200120449
4,2,1,652.738489003451
4,2,1,411.999255907804
4,2,1,466.148828763163
4,2,1,534.659017166507
4,2,1,496.549337569778
4,2,1,573.086842468677
4,2,1,452.851064688026
4,2,1,493.449143855801
4,2,1,527.580795514565
4,2,1,668.242426393442
4,2,1,415.367115685962
4,2,1,540.744557268392
4,2,1,335.020561531864
4,2,1,833.137195090053
4,2,1,566.357235280097
4,2,1,640.888810639061
4,2,1,566.237363330254
4,2,1,351.918489394818
4,2,1,559.670397516094
4,2,1,585.530978334834
4,2,1,607.814985315524
4,2,1,837.78081088139
4,2,1,462.657389630088
4,2,1,324.642152972832
4,2,1,487.120841995592
4,2,0,398.819089566298
4,2,1,479.951763601145
4,2,1,475.713188169988
4,2,1,568.976755744605
4,2,1,536.504045496349
4,2,0,558.654393903493
4,2,1,410.329731143641
4,2,1,610.19250233851
4,2,1,554.214026197473
4,2,1,456.902586640807
4,2,0,667.675930070654
4,2,1,386.605620363815
4,2,1,398.194552455803
4,2,1,437.798466343506
4,2,1,402.394440511182
4,2,1,625.380168840021
4,2,1,561.032653839596
4,2,1,785.336979456763
4,2,1,815.776632337357
4,2,1,731.737070302791
4,2,1,500.341969102875
4,2,0,531.028942595779
4,2,1,668.039973347773
4,2,1,538.69355553102
4,2,1,583.618210119695
4,2,1,489.598715370556
4,2,0,602.094708616915
4,2,1,434.019630778454
4,2,1,317.455888275357
4,2,1,556.719052774756
4,2,1,410.631432568998
4,2,1,430.510008604705
4,2,1,475.654885379158
4,2,1,729.856229399955
4,2,1,335.676315079645
4,2,1,378.845960797715
4,2,1,325.784595191608
4,2,1,734.497593067296
4,2,1,709.691151313293
4,2,1,305.670935701901
4,2,0,416.498597032217
4,2,1,523.938467368494
4,2,1,529.97202513894
4,2,1,746.69632872419
4,2,1,645.039088520742
4,2,1,376.139947288052
4,2,1,573.531735139839
4,2,1,368.188997894815
4,2,1,750.33332191668
4,2,1,778.193742539859
4,2,1,406.476429495779
4,2,1,342.101128690193
4,2,1,539.043058513987
4,2,0,331.082402783094
4,2,1,439.676248627202
4,2,1,635.651519099404
4,2,1,469.106589813339
4,2,1,504.730725971025
4,2,1,616.064250836308
4,2,1,711.159846722869
4,2,0,577.323368535318
4,2,1,304.753119593863
4,2,1,531.827946716083
4,2,1,714.769605238207
4,2,1,667.757948006389
4,2,1,442.827879111822
4,2,1,594.096985853209
4,2,1,719.387784210085
4,2,1,385.012386450689
4,2,1,481.757792262752
4,2,1,659.38982168231
4,2,1,605.7972317532
4,2,1,673.068406632369
4,2,1,312.140970903522
4,2,1,331.660868118063
4,2,0,371.404708906166
4,2,0,409.212812367309
4,2,1,642.487963989868
4,2,1,396.471213380406
4,2,1,372.935155343844
4,2,1,586.758935327754
4,2,1,319.774122704745
4,2,1,758.646031335023
4,2,1,491.472811465448
4,2,1,878.068548353981
4,2,1,586.574546516872
4,2,1,511.452536837137
4,2,0,603.33201352757
4,2,1,447.846577518016
4,2,1,388.725536468117
4,2,1,464.517550626681
4,2,1,645.223476316486
4,2,1,372.054985421828
4,2,1,369.345450495781
4,2,1,546.15383680226
4,2,1,521.074812413359
4,2,1,608.764576192469
4,2,1,431.91860670336
4,2,0,439.040689024442
4,2,1,409.736546473288
4,2,1,780.025566849059
4,2,0,651.332298660726
4,2,1,495.405133472257
4,2,1,565.969860384149
4,2,1,342.009468925096
4,2,1,336.235618352368
4,2,1,456.433526635817
4,2,1,505.838283413726
4,2,1,515.343617627043
4,2,1,498.703273779526
4,2,0,331.135129705058
4,2,1,803.581327833575
4,2,1,480.588261112742
4,2,1,335.220263513322
4,2,1,323.537023414912
4,2,0,457.111455887468
4,2,1,552.488624490796
4,2,0,671.72371483958
4,2,1,660.735283635962
4,2,1,432.898760463517
4,2,1,607.293628516209
4,2,1,409.906698617089
4,2,1,418.025672414948
4,2,1,723.883233037424
4,2,1,522.907055198849
4,2,1,648.446864791773
4,2,0,640.177265544516
4,2,1,444.588610144282
4,2,1,585.123555638597
4,2,1,849.711376829288
4,2,0,308.357464570667
4,2,1,599.624016213476
4,2,1,373.363481810286
4,2,1,446.090301997166
4,2,1,843.290114043422
4,2,0,428.827042438276
4,2,1,413.963498630048
4,2,1,343.114505339229
4,2,1,534.425317877804
4,2,1,468.031643346068
4,2,0,393.272005414722
4,2,1,340.433310356826
4,2,1,479.001376971385
4,2,1,670.52773021104
4,2,1,695.257209096433
4,2,1,488.234659509823
4,2,1,497.636531350198
4,2,1,1041.79224795246
4,2,0,509.788423134463
4,2,1,382.738889114605
4,2,1,823.135469026798
4,2,1,492.971793447354
4,2,1,643.860616188612
4,2,1,414.827213289664
4,2,0,668.901125710753
4,2,1,747.13554924876
4,2,1,361.868462962536
4,2,1,540.157460905129
4,2,1,461.834353690557
4,2,1,728.528382606593
4,2,1,431.168257715139
4,2,1,491.905136037523
4,2,1,473.298649021915
4,2,1,553.513557126944
4,2,1,572.120560139883
4,2,1,481.779183607456
4,2,1,537.161212746184
4,2,1,486.959110415444
4,2,1,375.447641865185
4,2,1,676.573747600662
4,2,1,525.182575203372
4,2,1,462.257029776805
4,2,1,771.579240575523
4,2,1,423.775709653233
5,1,1,453.731021551525
5,1,0,567.559020190783
5,1,1,499.123623039328
5,1,1,730.821271881687
5,1,1,973.799944963719
5,1,1,501.445991673724
5,1,1,693.425691800075
5,1,1,608.951273100862
5,1,1,434.342986873585
5,1,1,578.785084088394
5,1,1,729.334625228723
5,1,1,4749.83227432044
5,1,1,457.145885811166
5,1,1,545.441962386613
5,1,1,453.142124079642
5,1,1,599.064834586177
5,1,1,600.957405633789
5,1,1,552.707812194027
5,1,1,753.373052923467
5,1,1,610.65914015111
5,1,1,455.580532259875
5,1,1,383.390781192354
5,1,1,643.409016234879
5,1,1,548.074114905771
5,1,1,528.707385749819
5,1,1,488.323080481552
5,1,1,670.070118203844
5,1,1,395.076146083241
5,1,1,1120.64283351964
5,1,1,517.834451236111
5,1,1,561.239450842594
5,1,1,448.723018836983
5,1,1,513.709762839773
5,1,1,945.70579040287
5,1,1,717.192741258654
5,1,1,453.48561415717
5,1,1,517.284232427422
5,1,1,699.81215136351
5,1,1,565.62821654437
5,1,1,670.459312398376
5,1,1,736.04178001329
5,1,1,674.481261458035
5,1,1,524.496698879918
5,1,1,430.071837371114
5,1,1,458.047292398941
5,1,1,568.930658451579
5,1,1,494.152795530829
5,1,1,409.314813041632
5,1,1,561.239865957066
5,1,1,909.810479674792
5,1,1,708.048659420976
5,1,1,632.104637243772
5,1,1,505.462088849314
5,1,0,622.303626900479
5,1,1,680.661478824187
5,1,1,735.044329889707
5,1,1,525.234575604301
5,1,1,611.884116843575
5,1,1,641.533975098484
5,1,1,510.668057889904
5,1,1,662.969683382063
5,1,1,599.52238774667
5,1,1,742.458881541003
5,1,1,845.192416422676
5,1,0,484.124372390997
5,1,1,561.673190099106
5,1,1,654.314406461128
5,1,1,747.382981056482
5,1,1,692.395977182152
5,1,1,406.046413395134
5,1,1,641.035184397319
5,1,1,479.716803710765
5,1,1,687.3740008489
5,1,1,562.601729123499
5,1,1,495.473514247967
5,1,1,795.907175990375
5,1,1,539.05587488688
5,1,1,525.537693428279
5,1,1,491.589516742392
5,1,1,593.160729889927
5,1,0,552.911406732675
5,1,1,637.85872811802
5,1,1,850.85977218626
5,1,1,471.51683316949
5,1,1,857.377083586046
5,1,1,406.672269893091
5,1,1,572.028600086912
5,1,1,703.557759824824
5,1,1,738.82640743343
5,1,1,529.752612763552
5,1,1,487.971493684322
5,1,1,567.618911068415
5,1,1,590.030100884817
5,1,1,602.137316123996
5,1,1,591.708947648575
5,1,1,487.503879655098
5,1,1,449.531176316572
5,1,1,634.617034626553
5,1,1,459.936691623448
5,1,1,570.511005387342
5,1,1,636.500685926685
5,1,1,418.521945122881
5,1,1,489.189831902891
5,1,1,442.675283772779
5,1,1,700.813720271107
5,1,1,430.326596963902
5,1,0,770.85873414091
5,1,1,468.681624464625
5,1,1,497.627350764083
5,1,1,724.090298612142
5,1,1,562.155265165899
5,1,1,679.00427315421
5,1,1,454.410013496367
5,1,1,598.721196483572
5,1,1,701.809574410364
5,1,1,748.481564114224
5,1,1,492.813871603034
5,1,1,531.168229457102
5,1,1,960.412172751627
5,1,0,510.147150299985
5,1,1,548.228823808555
5,1,1,539.322370419083
5,1,1,470.146192153
5,1,1,575.447226464895
5,1,1,585.235402378564
5,1,1,602.666391927721
5,1,1,582.734816369462
5,1,1,467.228173405784
5,1,1,606.161547165085
5,1,1,697.189084419623
5,1,1,526.569058253627
5,1,1,622.921097740201
5,1,1,407.660310413639
5,1,1,644.035871738761
5,1,1,602.524456899002
5,1,0,541.678000677463
5,1,1,581.678148762005
5,1,1,384.926394055679
5,1,1,580.61702389802
5,1,1,579.704366679849
5,1,1,410.2954119854
5,1,1,535.985968570779
5,1,1,514.160937730366
5,1,1,732.063072614458
5,1,1,522.622877850925
5,1,1,529.988785025564
5,1,1,550.958377628726
5,1,1,855.556771561719
5,1,1,558.154470992661
5,1,1,456.454107442454
5,1,1,485.114824299281
5,1,1,409.892149482157
5,1,1,405.420283050687
5,1,1,723.546100424896
5,1,1,590.855154744302
5,1,1,439.948690356605
5,1,1,412.409644522493
5,1,1,507.922483264105
5,1,1,458.31042338742
5,1,1,510.124273053258
5,1,1,679.318304585084
5,1,1,541.32470120304
5,1,1,561.242219689301
5,1,1,445.119783639751
5,1,1,528.055958709855
5,1,0,534.976828972685
5,1,1,593.621635335087
5,1,1,598.489955213661
5,1,1,806.803165475127
5,1,0,589.433684079325
5,1,1,825.397447602264
5,1,1,596.889421710186
5,1,1,597.503703402108
5,1,1,380.564977446689
5,1,1,589.260085132671
5,1,1,691.024703129582
5,1,1,482.873880367864
5,1,1,475.854277243759
5,1,1,599.730824132574
5,1,1,513.125365868565
5,1,1,481.323416402839
5,1,1,480.670074342706
5,1,0,610.172722397656
5,1,1,408.422258927432
5,1,1,1014.99253238092
5,1,1,504.468612291434
5,1,1,688.491988621494
5,1,1,819.503834503524
5,1,1,577.677908406132
5,1,1,786.569319186181
5,1,1,638.68061590795
5,1,1,537.848989591595
5,1,1,603.202943776519
5,1,1,763.89216061584
5,1,1,806.207835651395
5,1,1,1069.3152373134
5,1,0,543.13397837284
5,1,1,741.109117544365
5,1,1,567.120603695147
5,1,1,522.371946261623
5,1,1,619.30089721027
5,1,1,1191.09871249952
5,1,1,652.697962761267
5,1,0,592.73919557418
5,1,0,795.157504279536
5,1,1,553.083004270475
5,1,1,458.980807905983
5,1,1,746.058489243237
5,1,1,625.164300089856
5,1,1,951.466338669955
5,1,1,762.473074835808
5,1,1,511.424925478427
5,1,1,432.881970058442
5,1,1,611.885873912702
5,1,0,624.472121757319
5,1,1,700.389107387831
5,1,1,411.940695444918
5,1,1,584.046449854573
5,1,1,1127.87019467337
5,1,1,659.481488695343
5,1,1,602.19283911003
5,1,1,468.463029169341
5,1,1,711.612361846713
5,1,1,569.600209959428
5,1,1,675.196446236622
5,1,1,397.674374775542
5,1,1,521.064730591904
5,1,1,776.075124454205
5,1,1,1192.44861854256
5,1,1,579.754779339588
5,1,1,776.802689234896
5,1,1,483.328684209238
5,1,1,658.972097242665
5,1,1,493.119030647181
5,1,1,692.802295882178
5,1,1,615.737395482934
5,1,1,770.299634511981
5,1,1,575.021899753675
5,1,1,596.955276277402
5,1,1,605.54825635933
5,1,1,524.574499336652
5,1,1,576.422964090954
5,1,0,450.28137410074
5,1,1,594.707620686472
5,1,1,392.579015695334
5,1,1,634.052876550445
5,1,1,570.754423176661
5,1,1,415.439406801858
5,1,1,789.056483311902
5,1,1,507.380314656083
5,1,1,430.343267000178
5,1,1,419.057398793036
5,1,1,711.585349923373
5,1,1,524.297156519647
5,1,1,639.66687922131
5,1,1,495.110875829974
5,1,1,716.169493028526
5,1,1,574.568081230413
5,1,1,482.185480873818
5,1,1,421.199854246269
5,1,1,587.84096596614
5,1,1,617.59129644747
5,1,1,492.493112154979
5,1,1,817.444391720159
5,1,1,421.520494153814
5,1,1,709.347539700374
5,1,1,520.927041312779
5,1,1,608.915401749883
5,1,1,467.723121326734
5,1,0,577.126563786158
5,1,1,422.951392480123
5,1,1,640.73656899668
5,1,1,584.810527544517
5,1,0,502.362937413545
5,1,1,514.873856849049
5,1,1,596.143060707879
5,1,1,501.483344154718
5,1,1,583.914700599084
5,1,1,1399.53850876775
5,1,1,707.176648588709
5,1,1,625.209486799377
5,1,1,862.026898736011
5,1,1,742.660744612715
5,1,1,464.639471236815
5,1,1,816.507109334319
5,1,1,776.393232367514
5,1,1,594.584625648407
5,1,1,530.43137380245
5,1,1,444.418326490376
5,1,1,752.352888908982
5,1,1,596.451572306378
5,1,1,807.791263787019
5,1,1,588.234427190551
5,1,1,932.923963635999
5,1,1,813.794022368101
5,1,1,493.162356055885
5,1,1,811.948683673624
5,1,1,564.592919135255
5,1,1,778.879187054521
5,1,1,700.418411897899
5,1,1,525.926138293186
5,1,1,440.358550471561
5,1,1,660.840713207782
5,1,1,590.707820075821
5,1,1,451.233862353473
5,1,1,632.955582846921
5,1,1,822.794024514284
5,1,1,453.974098181086
5,1,1,584.862870611753
5,1,1,737.798348450687
5,1,0,583.768370183853
5,1,1,578.930291163658
5,1,1,552.66540676097
5,1,1,554.767382728142
5,1,1,605.48382700618
5,1,1,441.483236474235
5,1,1,466.149430135354
5,1,1,598.496695069885
5,1,0,723.879328753206
5,1,1,600.5837021262
5,1,1,676.406160358576
5,1,1,535.917263123856
5,1,1,616.780021152191
5,1,1,611.181640731944
5,1,1,513.93229065583
5,1,1,711.853785981415
5,1,1,639.628681116938
5,1,0,651.024346829567
5,1,1,506.87254439374
5,1,0,442.272001898679
5,1,1,478.750675279489
5,1,1,412.2175354181
5,1,1,553.181380160559
5,1,1,471.880217643177
5,1,1,458.697403704287
5,1,1,459.582704276075
5,1,1,461.696344885359
5,1,1,497.663939360444
5,1,1,514.665853375436
5,1,1,649.718184545757
5,1,1,700.30523497064
5,1,0,780.794352905732
5,1,1,594.351348674809
5,1,1,779.268247175964
5,1,1,794.585004541439
5,1,0,499.393253981086
5,1,1,476.798677951909
5,1,1,401.322184837205
5,1,1,508.650920322221
5,1,1,599.234698577094
5,1,1,702.164566045439
5,1,1,550.519516320594
5,1,1,612.443784007314
5,1,1,427.96175584601
5,1,1,407.940346175864
5,1,1,428.816033981407
5,1,1,510.183359337365
5,1,1,511.732921037018
5,1,1,771.893053455021
5,1,1,970.606730905666
5,1,1,423.392375562608
5,1,1,445.331463171781
5,1,1,751.132329104829
5,1,1,703.340233485962
5,1,1,634.377341867671
5,1,1,609.503737269889
5,1,1,438.949769604519
5,1,1,1090.30038834515
5,1,1,708.819681862906
5,1,1,626.984718232449
5,1,1,773.424311343858
5,1,1,664.117208401334
5,1,1,632.439092588274
